SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
HASS,History,Year 9,Skills,Using historical sources,AC9HH9S03,"Identify the origin and content of sources, and explain the purpose and context of primary and secondary sources",,Analysing the intent of the author and purpose of the source,
HASS,History,Year 9,Skills,Using historical sources,AC9HH9S04,"Explain the usefulness of primary and secondary sources, and the reliability of the information as evidence",,"Identifying that the reliability and usefulness of a source depends on the questions asked of it, such as an account having a particular historical perspective and therefore being of use in revealing past prevailing attitudes",
HASS,History,Year 9,Skills,Using historical sources,AC9HH9S04,"Explain the usefulness of primary and secondary sources, and the reliability of the information as evidence",,Determining the extent to which the accuracy or purpose of a source affects its usefulness,
HASS,History,Year 9,Skills,Historical perspectives and interpretations,AC9HH9S05,"Analyse cause and effect, and evaluate patterns of continuity and change",,"Creating a timeline that identifies the significant events or individuals across a particular period, observing and discussing patterns of causation and change, and/or identifying parts of the world that were involved in or affected by a significant event",
HASS,History,Year 9,Skills,Historical perspectives and interpretations,AC9HH9S05,"Analyse cause and effect, and evaluate patterns of continuity and change",,Organising a range of primary sources and/or perspectives in chronological order to support the development of a historical argument about continuities or changes,
HASS,History,Year 9,Skills,Historical perspectives and interpretations,AC9HH9S06,"Compare perspectives in sources and explain how these are influenced by significant events, ideas, locations, beliefs and values",,Determining whether or not the information in one historical source can be verified by information in another historical source,
HASS,History,Year 9,Skills,Historical perspectives and interpretations,AC9HH9S06,"Compare perspectives in sources and explain how these are influenced by significant events, ideas, locations, beliefs and values",,"Comparing and contrasting the range of perspectives at the time surrounding a historical event, and consider voices that may be absent from the sources such as those of women, men, children, ethnic groups, Indigenous peoples and minority groups",
HASS,History,Year 9,Skills,Historical perspectives and interpretations,AC9HH9S06,"Compare perspectives in sources and explain how these are influenced by significant events, ideas, locations, beliefs and values",,Discussing whether the perspective of one individual in the period is representative of a majority or minority view at that time,
HASS,History,Year 9,Skills,Historical perspectives and interpretations,AC9HH9S07,Analyse different and contested historical interpretations,,"Exploring debates about the historical period or topic studied, such as the relative importance of and responsibility for the causes of the First World War",
HASS,History,Year 9,Skills,Historical perspectives and interpretations,AC9HH9S07,Analyse different and contested historical interpretations,,"Comparing the similarities and differences in historians’ views about colonial society, such as the emergence of a distinct Australian identity, the influence of the “White Australia” debate on the push for Federation, and the idea of Australia as a “working man’s paradise”",
HASS,History,Year 9,Skills,Historical perspectives and interpretations,AC9HH9S07,Analyse different and contested historical interpretations,,"Identifying different interpretations of specific events (for example, the debate about conscription in Australia during the First World War)",
HASS,History,Year 9,Skills,Historical perspectives and interpretations,AC9HH9S07,Analyse different and contested historical interpretations,,"Analysing how historians have changed the way they interpret the event under investigation over time, such as a change in view with the discovery of more sources (for example, as with frontier conflicts in Australia)",
HASS,History,Year 9,Skills,Communicating,AC9HH9S08,"Create descriptions, explanations and historical arguments, using historical knowledge, concepts and terms that incorporate and acknowledge evidence from sources",,Developing a historical argument that identifies different possibilities in interpretation and argues a particular point of view with consistent reference to the evidence available,
HASS,History,Year 9,Skills,Communicating,AC9HH9S08,"Create descriptions, explanations and historical arguments, using historical knowledge, concepts and terms that incorporate and acknowledge evidence from sources",,"Selecting appropriate formats to communicate a historical argument and represent historical evidence; for example, an oral presentation, a script or a visual display",
HASS,History,Year 9,Skills,Communicating,AC9HH9S08,"Create descriptions, explanations and historical arguments, using historical knowledge, concepts and terms that incorporate and acknowledge evidence from sources",,"Developing an explanation, interpretation or argument using historical concepts and terms such as contested historical interpretations",
HASS,History,Year 9,Skills,Communicating,AC9HH9S08,"Create descriptions, explanations and historical arguments, using historical knowledge, concepts and terms that incorporate and acknowledge evidence from sources",,"Constructing a historical argument using selected evidence from sources to support an interpretation of the past; for example, to affect the audience or justify an argument about a commemoration, settler societies or the Industrial Revolution",
